date,perc_oggi,ospedalizzati_oggi,Temperatura_media,Umidit√†_media
2021-09-06,1.2671428571428573,431.0,22.993571428571425,55.832142857142856
2021-09-07,1.195714285714286,438.0,22.249642857142856,57.589880952380945
2021-09-08,1.1857142857142857,441.0,22.71166666666667,53.56011904761905
2021-09-09,1.1742857142857144,453.0,21.74922492401216,55.12591185410334
2021-09-10,1.1414285714285715,450.0,22.03452380952381,59.42619047619048
2021-09-11,1.1157142857142859,461.0,22.416547619047616,65.02083333333333
2021-09-12,1.1428571428571428,472.0,22.557911255411256,62.01893939393939
2021-09-13,1.1528571428571428,478.0,23.154166666666665,59.27559523809524
2021-09-14,1.132857142857143,496.0,22.80464285714286,67.825
2021-09-15,1.1242857142857143,494.0,23.114083850931678,73.30983436853002
2021-09-16,1.0971428571428572,494.0,22.176604554865424,83.12370600414079
2021-09-17,1.0542857142857145,486.0,21.444285714285716,81.78869047619047
2021-09-18,1.0557142857142858,495.0,21.68684265010352,79.57003105590063
2021-09-19,1.0257142857142856,487.0,19.206071428571427,83.92142857142858
2021-09-20,0.9557142857142856,498.0,18.208214285714284,72.90416666666667
2021-09-21,0.96,499.0,18.525393374741203,72.48027950310559
2021-09-22,0.9000000000000001,480.0,18.759047619047617,71.91369047619048
2021-09-23,0.86,473.0,18.20732993197279,72.8014455782313
2021-09-24,0.8614285714285713,474.0,18.661666666666665,74.3077380952381
2021-09-25,0.8185714285714285,459.0,20.208809523809524,76.16071428571429
2021-09-26,0.7957142857142857,440.0,18.556173469387755,93.37202380952382
2021-09-27,0.7885714285714285,451.0,18.273986828774063,89.92520263424517
2021-09-28,0.7557142857142857,449.0,19.45285714285714,82.67678571428571
2021-09-29,0.7528571428571428,442.0,20.74595238095238,72.1047619047619
2021-09-30,0.7342857142857143,437.0,19.106785714285714,74.9392857142857
2021-10-01,0.7071428571428572,426.0,17.68988095238095,68.86309523809526
2021-10-02,0.6814285714285715,423.0,17.89731292517007,73.59209183673468
2021-10-03,0.6857142857142857,416.0,17.07292960662526,82.78607660455486
2021-10-04,0.65,403.0,17.60452380952381,84.02406832298136
2021-10-05,0.64,417.0,17.000714285714288,81.35357142857143
2021-10-06,0.6428571428571429,414.0,14.656428571428572,81.8065476190476
2021-10-07,0.62,412.0,14.480714285714285,72.95416666666667
2021-10-08,0.6014285714285714,394.0,15.457857142857142,73.50119047619049
2021-10-09,0.5871428571428572,396.0,15.278690476190476,61.77321428571429
2021-10-10,0.5742857142857142,387.0,13.020238095238094,64.96726190476191
2021-10-11,0.5585714285714286,380.0,12.48607142857143,74.06130952380953
2021-10-12,0.5628571428571428,389.0,12.753214285714288,77.26369047619048
2021-10-13,0.5285714285714286,374.0,12.563095238095238,75.73988095238096
2021-10-14,0.5114285714285713,354.0,11.337857142857143,71.62619047619047
2021-10-15,0.4657142857142857,353.0,10.52470111448835,76.46603343465047
2021-10-16,0.4614285714285714,342.0,11.352619047619047,75.75
2021-10-17,0.43857142857142856,341.0,11.615600303951368,75.30762411347519
2021-10-18,0.4057142857142857,340.0,11.9725,79.09761904761906
2021-10-19,0.3742857142857143,336.0,12.46933673469388,82.88307823129252
2021-10-20,0.35714285714285715,335.0,13.105815602836879,86.50542046605877
2021-10-21,0.34142857142857147,329.0,13.667155521783178,94.35818135764944
2021-10-22,0.3585714285714286,325.0,13.194404761904764,90.18809523809523
2021-10-23,0.35428571428571426,330.0,12.672834346504558,88.96251266464033
2021-10-24,0.3671428571428571,324.0,12.034523809523808,74.49285714285713
2021-10-25,0.37000000000000005,328.0,9.709607396149948,81.68257345491386
2021-10-26,0.3771428571428571,350.0,10.637380952380953,76.21964285714286
2021-10-27,0.3871428571428571,360.0,11.355952380952383,74.55535714285715
2021-10-28,0.40714285714285714,345.0,11.077619047619049,76.23571428571428
2021-10-29,0.4257142857142857,343.0,10.998571428571429,77.61011904761904
2021-10-30,0.4542857142857143,346.0,10.560153061224492,86.37295918367347
2021-10-31,0.47285714285714286,339.0,11.527142857142858,91.99071428571429
2021-11-01,0.5114285714285715,333.0,10.988214285714287,95.0547619047619
2021-11-02,0.5357142857142857,341.0,10.23,89.5904761904762
2021-11-03,0.5285714285714286,366.0,11.119608843537417,91.9077380952381
2021-11-04,0.5657142857142857,379.0,10.455119047619048,85.3920634920635
2021-11-05,0.5957142857142858,384.0,8.230272108843536,80.66777210884354
2021-11-06,0.6342857142857142,379.0,8.078962585034015,70.47465986394559
2021-11-07,0.6614285714285714,385.0,7.864563492063492,78.04047619047618
2021-11-08,0.6928571428571428,394.0,8.219285714285714,92.93452380952381
2021-11-09,0.7057142857142857,426.0,8.927857142857144,82.98095238095239
2021-11-10,0.7942857142857143,444.0,11.105471124620061,81.09447821681864
2021-11-11,0.8099999999999999,454.0,11.455,88.80595238095238
2021-11-12,0.8642857142857142,483.0,10.222023809523808,90.86011904761904
2021-11-13,0.9071428571428573,481.0,9.55,95.6547619047619
2021-11-14,0.9485714285714286,491.0,11.299007936507936,93.12142857142858
2021-11-15,1.022857142857143,510.0,11.572619047619046,87.77499999999999
2021-11-16,1.0742857142857143,575.0,9.784761904761906,89.77738095238094
2021-11-17,1.1657142857142857,609.0,10.358690476190477,93.5059523809524
2021-11-18,1.23,640.0,10.020714285714288,93.60416666666667
2021-11-19,1.3071428571428572,680.0,10.090238095238094,94.91666666666667
2021-11-20,1.3757142857142857,714.0,8.287867274569402,96.01519756838904
2021-11-21,1.4200000000000002,727.0,6.80952380952381,97.58928571428571
2021-11-22,1.4528571428571428,751.0,8.699285714285717,96.67559523809526
2021-11-23,1.4728571428571429,803.0,9.855238095238095,80.83214285714287
2021-11-24,1.5014285714285713,801.0,6.434798136645964,87.597049689441
2021-11-25,1.55,814.0,5.236162377994676,95.120082815735
2021-11-26,1.5885714285714285,848.0,7.15724417426545,93.05716818642351
2021-11-27,1.5728571428571432,864.0,7.910274327122153,92.8330745341615
2021-11-28,1.695714285714286,880.0,5.404761904761905,91.3672619047619
2021-11-29,1.7428571428571427,916.0,4.278452380952381,72.1452380952381
2021-11-30,1.7814285714285714,951.0,5.356495859213251,50.62525879917184
2021-12-01,1.8,995.0,5.057188644688645,77.01121794871794
2021-12-02,1.8257142857142858,1004.0,5.747161172161172,93.61607142857143
2021-12-03,1.8728571428571428,1026.0,5.081063579277865,84.19897959183673
2021-12-04,1.967142857142857,1045.0,2.8605769230769234,86.83516483516483
2021-12-05,1.9614285714285715,1079.0,3.860057997557998,86.84172771672772
2021-12-06,2.0114285714285716,1111.0,2.80043031942728,84.60360789160181
2021-12-07,2.0957142857142856,1175.0,2.432600732600733,77.53869047619047
2021-12-08,2.2285714285714286,1202.0,2.2347069597069598,91.3257783882784
2021-12-09,2.3971428571428572,1220.0,2.0065018315018315,97.20238095238096
2021-12-10,2.384285714285714,1263.0,1.127106227106227,93.88301282051282
2021-12-11,2.5814285714285714,1272.0,2.1136086431299197,85.99475878731198
2021-12-12,2.7014285714285715,1251.0,2.443635531135531,78.75755494505495
2021-12-13,2.771428571428572,1278.0,3.8491758241758243,81.65796703296704
2021-12-14,2.8099999999999996,1331.0,3.6095695970695973,90.04693223443223
2021-12-15,2.8871428571428575,1334.0,3.268057828696126,91.04871989712414
2021-12-16,2.9299999999999997,1331.0,1.7718585762064023,95.4047419971333
2021-12-17,3.1671428571428573,1340.0,1.8043498168498169,95.56547619047618
2021-12-18,3.242857142857143,1377.0,0.4096153846153846,96.41666666666667
2021-12-19,3.394285714285714,1385.0,0.80260989010989,95.5922619047619
2021-12-20,3.644285714285714,1420.0,3.8041208791208794,84.52541208791209
2021-12-21,3.91,1468.0,4.140384615384616,89.06845238095238
2021-12-22,4.231428571428571,1516.0,2.5470695970695973,90.03273809523809
2021-12-23,4.661428571428571,1570.0,1.088186813186813,95.20238095238096
2021-12-24,5.215714285714285,1568.0,3.5469003822264686,92.6675226946966
2021-12-25,5.755714285714286,1579.0,4.4776548244715935,95.31917332150252
2021-12-26,7.064285714285715,1619.0,4.088657770800628,96.45280612244899
2021-12-27,8.054285714285713,1726.0,5.405082417582419,97.79235347985347
2021-12-28,9.302857142857144,1891.0,6.252838827838828,97.4047619047619
2021-12-29,10.702857142857143,2022.0,4.425477783086478,96.9562629399586
2021-12-30,12.248571428571429,2035.0,3.841254578754579,97.42857142857143
2021-12-31,13.734285714285715,2080.0,2.731730769230769,97.0297619047619
2022-01-01,15.27,2167.0,1.8621336996336997,95.57738095238096
2022-01-02,16.752857142857142,2268.0,2.4219351570415397,94.79660587639312
2022-01-03,17.96,2366.0,3.218772893772894,97.68177655677654
2022-01-04,19.122857142857146,2546.0,5.843131868131868,96.58333333333333
2022-01-05,20.32857142857143,2646.0,6.240750915750915,93.53273809523809
2022-01-06,21.154285714285713,2748.0,4.046094123268037,88.10708313425705
2022-01-07,22.12714285714286,2858.0,1.5208930562191434,80.80719461697723
2022-01-08,22.41857142857143,2844.0,-0.4102842809364548,90.12776147248196
2022-01-09,21.804285714285715,3131.0,0.35402735562310034,92.47316070454369
2022-01-10,21.87,3245.0,0.5532070766113318,85.71256137479541
2022-01-11,21.330000000000002,3458.0,1.8181623931623936,74.77005494505495
2022-01-12,20.524285714285718,3570.0,1.2451465201465202,77.61286630036629
2022-01-13,19.645714285714288,3709.0,0.7320054945054946,77.26923076923076
2022-01-14,18.345714285714287,3731.0,3.600640317129679,70.77810487384954
2022-01-15,17.461428571428574,3761.0,3.6830128205128205,76.86767399267399
2022-01-16,16.754285714285714,3834.0,3.7510989010989007,80.8617216117216
2022-01-17,15.9,3916.0,4.819655939298797,70.40920983778126
2022-01-18,15.138571428571428,3971.0,4.127564102564102,83.99908424908425
2022-01-19,14.85,3943.0,2.3416666666666663,91.2632783882784
2022-01-20,15.602857142857143,3990.0,3.255998168498168,94.76900183150182
2022-01-21,15.651428571428571,3779.0,0.7306776556776556,94.21565934065934
2022-01-22,15.664285714285715,3735.0,0.770995670995671,87.43127705627705
2022-01-23,15.519999999999998,3663.0,1.1310273945912244,88.2130777024394
2022-01-24,15.248571428571427,3681.0,-0.5466380250954719,96.46086626139818
2022-01-25,15.157142857142858,3675.0,2.4623051593796275,93.5529771646793
2022-01-26,14.728571428571428,3664.0,1.9985805860805865,95.49945887445888
2022-01-27,13.581428571428573,3518.0,1.9520146520146522,96.23214285714286
2022-01-28,13.007142857142856,3416.0,3.0967948717948715,85.77953296703296
2022-01-29,12.512857142857143,3326.0,2.8243131868131868,75.5885989010989
2022-01-30,12.01857142857143,3258.0,5.367471219256934,73.8350667189953
2022-01-31,11.51857142857143,3267.0,3.9412764771460425,79.31436136327441
2022-02-01,11.115714285714287,3279.0,8.51565934065934,38.06845238095237
2022-02-02,10.661428571428573,3199.0,8.88795592705167,54.089022679448206
2022-02-03,10.135714285714286,3117.0,6.977057516951135,75.28485698698465
2022-02-04,9.614285714285714,3030.0,6.978663003663003,88.55059523809526
2022-02-05,9.26142857142857,2870.0,5.448004971219256,92.46811224489797
2022-02-06,8.972857142857142,2795.0,4.057380952380952,93.97321428571429
2022-02-07,8.684285714285716,2765.0,8.132587650444794,50.6675681978477
2022-02-08,8.575714285714286,2716.0,5.657234432234432,44.08814102564103
2022-02-09,8.392857142857142,2585.0,6.545650183150182,70.32669413919415
2022-02-10,8.088571428571429,2454.0,7.359111721611721,83.16895604395606
2022-02-11,8.017142857142856,2335.0,8.577472527472526,78.3489010989011
2022-02-12,7.891428571428571,2221.0,6.034977788169278,59.80841321798768
2022-02-13,7.942857142857142,2104.0,3.583210583742499,63.411717714909194
2022-02-14,7.950000000000001,2075.0,3.6848181580324435,78.596121140764
2022-02-15,7.888571428571429,2038.0,2.7326923076923078,96.6815476190476
2022-02-16,7.6885714285714295,1918.0,3.7818730028836405,90.64652988855117
2022-02-17,7.63,1807.0,5.108974358974359,89.77678571428571
2022-02-18,7.574285714285715,1678.0,5.930998168498168,89.66300366300366
2022-02-19,7.545714285714285,1547.0,9.013664311878598,92.9615711669283
2022-02-20,7.5857142857142845,1481.0,8.97205985503858,88.51526576260619
2022-02-21,7.667142857142857,1483.0,9.30824175824176,70.3264652014652
2022-02-22,7.69,1409.0,10.669230769230769,43.244505494505496
2022-02-23,7.702857142857142,1331.0,8.630677655677657,56.769917582417584
2022-02-24,7.575714285714286,1306.0,7.5594780219780215,69.98191391941393
2022-02-25,7.527142857142857,1290.0,8.218406593406593,64.96314102564102
2022-02-26,7.478571428571429,1201.0,7.081436420722135,59.95414704343276
2022-02-27,7.315714285714286,1156.0,5.498580586080586,51.805402930402934
2022-02-28,7.215714285714285,1149.0,5.566444270015698,55.957123233908945
2022-03-01,7.122857142857143,1104.0,5.4161172161172155,51.95558608058608
2022-03-02,7.051428571428572,1078.0,5.095009157509158,59.978708791208796
2022-03-03,7.005714285714285,1041.0,7.7150035595633595,63.27046901050223
2022-03-04,7.075714285714286,983.0,7.307029383659818,60.07931199235547
2022-03-05,7.12,930.0,5.971428571428572,54.640338827838825
2022-03-06,7.271428571428571,903.0,4.86467052451095,53.00441314005143
2022-03-07,7.447142857142857,903.0,4.053388278388279,62.7415293040293
2022-03-08,7.607142857142857,902.0,4.595339624143973,56.68759953814301
2022-03-09,7.842857142857143,873.0,4.661813186813187,60.28479853479854
2022-03-10,8.114285714285714,848.0,6.619139194139193,59.67307692307692
2022-03-11,8.401428571428571,856.0,7.34436016881669,63.73128682911291
2022-03-12,8.671428571428573,848.0,6.133865539222683,55.47369297369297
2022-03-13,8.954285714285714,835.0,5.1596153846153845,57.3404304029304
2022-03-14,9.334285714285715,859.0,8.247710622710624,65.11721611721612
2022-03-15,9.707142857142857,902.0,9.027274114774114,71.97188644688644
2022-03-16,10.06,880.0,11.366016873197724,74.03513950588419
2022-03-17,10.437142857142858,902.0,10.504519884877029,78.53427524856095
2022-03-18,10.837142857142856,916.0,10.602898550724637,59.50905797101449
2022-03-19,11.205714285714285,938.0,8.642899033590522,53.256088769386636
2022-03-20,11.53,931.0,8.609595761381474,46.11839351125065
2022-03-21,11.588571428571429,956.0,8.272701039270808,45.48371880057926
2022-03-22,11.794285714285715,979.0,7.917490842490842,48.172100122100126
2022-03-23,11.928571428571429,987.0,10.105790043290044,45.46049783549783
2022-03-24,12.047142857142857,1006.0,11.95327878643096,44.915770823379525
2022-03-25,12.04142857142857,999.0,12.276739926739927,43.11378205128205
2022-03-26,12.105714285714287,960.0,12.677747252747254,46.68017399267399
2022-03-27,12.135714285714286,972.0,12.660176779741997,51.5849259436216
2022-03-28,12.191428571428572,1014.0,12.979019350215001,49.76925067685937
2022-03-29,12.295714285714284,1056.0,11.130357142857141,68.82394688644689
2022-03-30,12.381428571428572,1079.0,10.55892857142857,85.06739926739927
2022-03-31,12.42,1081.0,11.060943223443223,85.35760073260074
2022-04-01,12.441428571428572,1112.0,10.449305810703988,83.70923655878063
2022-04-02,12.548571428571426,1118.0,7.646533228676085,69.87248168498168
2022-04-03,12.444285714285714,1125.0,7.198593073593074,76.31472693972694
2022-04-04,12.27142857142857,1152.0,8.67335164835165,69.0801282051282
2022-04-05,12.255714285714285,1198.0,9.875869963369963,66.49198717948717
2022-04-06,12.342857142857143,1179.0,11.708859890109892,69.35828754578755
2022-04-07,12.441428571428572,1128.0,13.848809523809523,62.63141025641026
2022-04-08,12.585714285714285,1143.0,15.083828671328671,69.55053280053279
2022-04-09,12.572857142857144,1147.0,13.747161172161173,55.90338827838827
2022-04-10,12.661428571428571,1122.0,9.993177655677657,56.314102564102555
2022-04-11,12.821428571428571,1146.0,11.271794871794873,49.14102564102564
2022-04-12,12.875714285714285,1148.0,12.746932234432235,54.9981684981685
2022-04-13,12.81142857142857,1189.0,13.956082094869279,60.78556655015465
2022-04-14,12.73142857142857,1163.0,15.664606227106225,57.29212454212455
2022-04-15,12.772857142857143,1155.0,16.801236263736264,55.390338827838825
2022-04-16,12.715714285714286,1161.0,16.465750915750917,59.496565934065934
2022-04-17,12.711428571428572,1141.0,12.530998168498169,52.59340659340659
2022-04-18,12.861428571428572,1152.0,12.424826803631152,49.83426899187769
2022-04-19,12.542857142857144,1182.0,13.454456979191022,52.561530667913644
2022-04-20,12.725714285714286,1207.0,13.05242673992674,65.32051282051282
2022-04-21,12.959999999999999,1235.0,11.763058608058609,64.21666666666667
2022-04-22,12.967142857142857,1240.0,11.702838827838828,84.4198717948718
2022-04-23,13.167142857142855,1215.0,13.595283882783884,84.6723901098901
2022-04-24,13.207142857142857,1197.0,12.291467227323578,78.41830683742934
2022-04-25,13.168571428571427,1213.0,13.871076206402293,76.5425625099538
2022-04-26,13.307142857142859,1252.0,14.03764518002323,87.17054185651747
2022-04-27,13.257142857142856,1286.0,15.128722726548816,72.32589783405
2022-04-28,13.142857142857142,1296.0,15.908434862239208,61.49214644051601
2022-04-29,12.972857142857142,1267.0,16.63919413919414,53.35325091575091
2022-04-30,12.747142857142858,1260.0,16.43901098901099,53.519917582417584
2022-05-01,12.719999999999999,1219.0,16.29459706959707,62.358745421245416
2022-05-02,12.755714285714287,1212.0,16.37900740563784,64.93249323140627
2022-05-03,13.4,1210.0,17.016117216117216,64.53136446886447
2022-05-04,13.260000000000002,1226.0,16.642307692307696,72.20032051282051
2022-05-05,13.361428571428572,1216.0,14.590181006936328,83.13443028602603
2022-05-06,13.537142857142856,1185.0,13.231410256410257,93.47527472527473
2022-05-07,13.557142857142859,1165.0,14.782234432234432,88.08379120879121
2022-05-08,13.108571428571429,1134.0,16.96548927263213,78.28826530612244
2022-05-09,13.422857142857142,1132.0,18.452000038968123,71.04899267399267
2022-05-10,13.297142857142857,1122.0,20.107967032967032,63.308836996337
2022-05-11,13.414285714285713,1081.0,21.69096677132391,59.71559392987964
2022-05-12,13.388571428571428,1023.0,21.753789650066242,61.887576962045046
2022-05-13,13.391428571428573,989.0,21.82358058608059,61.31891025641026
2022-05-14,13.402857142857144,969.0,22.16160568155249,65.17419725664408
2022-05-15,13.77142857142857,928.0,23.341409858257684,66.61978420130593
2022-05-16,13.288571428571428,916.0,23.987408424908427,57.48099816849817
2022-05-17,12.897142857142857,949.0,23.701556776556775,57.009157509157504
2022-05-18,12.427142857142858,949.0,23.4474358974359,61.747939560439555
2022-05-19,12.040000000000001,900.0,23.01178332537028,49.4326724000637
2022-05-20,11.538571428571428,865.0,23.969917582417583,53.71405677655678
2022-05-21,11.134285714285713,830.0,24.960334050007965,59.15663322185061
2022-05-22,10.664285714285715,804.0,24.735760073260074,65.64720695970696
2022-05-23,10.26142857142857,778.0,24.90133368404645,61.59694295066636
2022-05-24,9.861428571428572,785.0,22.77747252747253,63.44162087912088
2022-05-25,9.611428571428572,813.0,22.01753663003663,70.1643772893773
2022-05-26,9.278571428571428,752.0,23.051939726939725,71.65238927738928
2022-05-27,8.925714285714287,733.0,25.009111721611724,67.07967032967034
2022-05-28,8.66,703.0,22.88239767478898,68.60786948558687
2022-05-29,8.547142857142857,643.0,16.181340579710145,71.10370879120879
2022-05-30,8.370000000000001,650.0,17.335836061102018,69.68487452264047
2022-05-31,8.24,648.0,20.585256410256413,69.45558608058607
2022-06-01,8.137142857142857,607.0,22.692994505494507,65.56227106227105
2022-06-02,8.138571428571428,567.0,24.347298534798533,64.53731684981685
2022-06-03,8.062857142857142,552.0,22.971794871794867,79.26831501831501
2022-06-04,8.517142857142858,532.0,24.579349816849817,68.57165750915752
2022-06-05,8.757142857142858,510.0,25.15357142857143,68.27472527472527
2022-06-06,8.997142857142856,516.0,24.67330586080586,63.064102564102555
2022-06-07,9.45142857142857,523.0,22.970695970695974,69.89304029304029
2022-06-08,9.915714285714285,513.0,21.851174550087592,65.72442865105909
2022-06-09,10.444285714285714,494.0,21.52436356703074,65.41464449937094
2022-06-10,11.165714285714285,478.0,24.336492673992673,39.1193746729461
2022-06-11,11.227142857142855,457.0,24.670741758241757,50.356456043956044
2022-06-12,11.47857142857143,448.0,26.167857142857144,51.820512820512825
2022-06-13,11.932857142857143,466.0,26.645952380952384,55.396428571428565
2022-06-14,12.567142857142857,494.0,25.768343465045593,59.34782168186423
2022-06-15,13.18857142857143,512.0,26.675781327023564,56.65314749088041
2022-06-16,14.031428571428572,523.0,27.386766209980493,59.97176038247467
2022-06-17,14.787142857142856,543.0,28.140766045548652,57.69868012422361
2022-06-18,15.64857142857143,567.0,27.6868928173276,49.831043956043956
2022-06-19,16.604285714285712,572.0,27.753383572948792,50.12946111859156
2022-06-20,17.47,605.0,27.947827527082843,52.89095744680851
2022-06-21,18.295714285714286,654.0,27.984249084249086,55.789255189255194
2022-06-22,19.312857142857144,693.0,25.405896639592292,70.33572224876572
2022-06-23,19.897142857142857,707.0,25.713141025641026,68.87820512820512
2022-06-24,20.624285714285715,719.0,24.91854395604396,63.03525641025641
2022-06-25,21.107142857142858,730.0,25.099542124542122,60.31021062271062
2022-06-26,21.71857142857143,756.0,26.40788580467152,58.24314613957471
2022-06-27,22.388571428571428,794.0,28.532913282369805,54.27450629081064
2022-06-28,20.821428571428573,854.0,26.23257289498984,65.46808106068903
2022-06-29,21.837142857142855,875.0,25.957005494505495,64.2790750915751
2022-06-30,22.35,933.0,27.114174231565535,61.55058528428094
2022-07-01,22.657142857142855,999.0,27.36130952380952,54.80380036630037
2022-07-02,22.982857142857146,1031.0,27.84646072013093,53.01119359364041
2022-07-03,23.12714285714286,1026.0,29.271382783882782,52.60164835164835
2022-07-04,23.12,1052.0,27.845741758241754,59.237637362637365
2022-07-05,25.262857142857143,1129.0,27.290705128205126,59.595695970695964
2022-07-06,24.715714285714288,1200.0,27.22205011300756,56.85616865404099
2022-07-07,24.692857142857143,1241.0,26.808287545787547,53.619505494505496
2022-07-08,24.60571428571429,1244.0,25.485256410256415,53.60989010989011
2022-07-09,24.585714285714285,1290.0,25.20006171364867,50.91941391941391
2022-07-10,24.484285714285715,1307.0,26.309157509157505,45.61378205128205
2022-07-11,24.595714285714283,1335.0,26.485485347985342,53.96749084249084
2022-07-12,24.497142857142855,1419.0,26.543613632744066,56.19080466634814
2022-07-13,24.465714285714284,1446.0,26.82851824676359,55.48732168452665
2022-07-14,24.40857142857143,1497.0,28.22960603226561,53.05252903125244
2022-07-15,24.385714285714283,1526.0,29.504761904761903,51.605082417582416
2022-07-16,24.18857142857143,1548.0,29.013049450549453,55.20833333333333
2022-07-17,23.988571428571426,1566.0,28.992582417582415,54.89262820512821
2022-07-18,23.73857142857143,1578.0,28.643635531135526,51.97275641025641
2022-07-19,23.314285714285717,1581.0,29.19470390720391,47.451159951159944
2022-07-20,22.928571428571427,1612.0,29.816749473930326,43.049197256644064
2022-07-21,22.33857142857143,1581.0,30.31309523809524,44.81341575091575
2022-07-22,21.60571428571428,1565.0,30.468028602603066,47.133281149932394
2022-07-23,21.062857142857144,1538.0,29.384844322344325,54.92902930402931
2022-07-24,20.497142857142855,1543.0,29.412042124542126,59.07142857142857
2022-07-25,19.924285714285713,1574.0,29.64746774964166,56.69814062748845
2022-07-26,19.57714285714286,1632.0,28.024669533365188,60.24954212454213
2022-07-27,18.91142857142857,1608.0,26.510499283325373,60.927297340340814
2022-07-28,18.487142857142857,1578.0,27.260456333675574,59.119912541975445
2022-07-29,18.21,1555.0,24.50347863192464,71.33759614553625
2022-07-30,17.864285714285717,1501.0,25.863443621595795,62.759953814301646
2022-07-31,17.634285714285713,1467.0,27.123763736263736,49.920558608058606
2022-08-01,17.19857142857143,1452.0,28.14239926739927,50.94253663003663
2022-08-02,16.792857142857144,1425.0,27.5364527316655,53.31253409710856
2022-08-03,16.398571428571426,1395.0,27.995283882783887,53.71909340659341
2022-08-04,15.998571428571429,1330.0,29.391411849020546,51.57299132027392
2022-08-05,15.67,1246.0,30.02449633699634,50.42948717948718
2022-08-06,15.361428571428572,1182.0,29.111896798853316,53.80299410734193
2022-08-07,15.015714285714285,1149.0,25.193641503424114,69.49907429526995
2022-08-08,14.797142857142859,1160.0,26.055906593406593,63.18612637362638
2022-08-09,14.441428571428572,1174.0,27.18150183150183,57.47733516483517
2022-08-10,14.219999999999999,1123.0,27.137957875457875,49.69070512820513
2022-08-11,13.92,1096.0,26.821703296703298,48.50618131868133
2022-08-12,13.614285714285714,1038.0,24.244917582417578,58.692994505494504
2022-08-13,13.30285714285714,1010.0,23.550641025641028,59.128434065934066
2022-08-14,13.114285714285714,946.0,24.820238095238096,53.954441391941394
2022-08-15,12.86,936.0,25.50572344322344,60.07371794871795
2022-08-16,12.175714285714287,947.0,25.018757306523266,67.01234315330059
2022-08-17,12.239999999999998,918.0,25.005290897046216,72.83952926506117
2022-08-18,12.31857142857143,904.0,21.539846540622936,86.87319693763793
2022-08-19,12.482857142857142,866.0,21.704258241758243,82.02564102564102
2022-08-20,12.718571428571428,820.0,24.90970695970696,62.88759157509157
2022-08-21,12.930000000000001,803.0,25.510164835164833,56.78983516483517
2022-08-22,13.172857142857142,810.0,25.831456043956045,56.50366300366301
2022-08-23,14.254285714285714,800.0,25.189880952380953,57.1808608058608
2022-08-24,14.137142857142859,775.0,25.060278816927752,59.71094419764633
2022-08-25,14.265714285714285,780.0,25.979624542124537,60.16414835164835
2022-08-26,14.38,780.0,26.464468864468866,62.5940934065934
2022-08-27,14.650000000000002,780.0,23.345741758241758,75.42696886446886
2022-08-28,14.705714285714285,694.0,24.521794871794874,70.23466117216118
2022-08-29,14.742857142857144,688.0,25.505257604714128,68.82047300525561
2022-08-30,14.430000000000001,680.0,24.9029304029304,73.11950549450549
2022-08-31,14.257142857142856,655.0,23.088152970218186,76.98463131071829
2022-09-01,14.02,627.0,23.094047619047615,70.11126373626372
2022-09-02,13.755714285714285,609.0,22.534497366868187,64.03910451250877
2022-09-03,13.324285714285713,600.0,21.721621148459384,69.00590569561157